0.35,26,44,38,17,4,38
0.33,25,47,39,18,3,39
0.3,25,48,41,18,3,41
0.32,28,45,44,20,3,44
0.36,32,39,47,22,3,47
0.4,41,29,52,25,3,51
0.48,48,19,61,29,3,56
0.53,51,14,67,33,3,59
0.57,52,12,68,35,3,59
0.65,52,10,69,35,3,60
0.66,51,10,66,33,2,58
0.61,51,9,60,31,2,55
0.59,48,10,54,28,2,52
0.59,49,8,51,26,2,51
0.55,47,8,47,24,2,47
0.51,45,8,44,23,2,44
0.5,42,9,41,21,2,41
0.48,38,11,39,20,2,39
0.5,39,9,40,21,3,40
0.55,41,10,45,23,3,45
0.56,37,18,46,23,3,46
0.43,25,33,44,21,3,44
0.35,18,46,40,19,3,40
0.26,14,54,34,15,3,34
0.2,10,60,27,12,2,27
0.19,9,63,25,11,2,25
0.19,11,63,25,11,2,25
0.22,15,58,28,12,2,28
0.28,27,44,38,17,2,38
0.43,43,24,56,26,3,53
0.48,50,18,66,31,3,58
0.55,51,15,68,33,2,59
0.57,51,14,69,34,2,60
0.6,50,13,69,34,2,60
0.59,48,14,65,33,3,58
0.59,45,15,62,32,3,56
0.58,43,16,58,29,3,54
0.58,43,15,55,28,2,53
0.51,44,13,52,25,2,51
0.42,42,13,46,23,2,46
0.4,39,13,42,21,2,42
0.41,39,13,40,20,2,40
0.42,39,13,39,20,3,39
0.46,39,12,42,21,2,42
0.49,37,16,43,22,3,43
0.46,31,24,46,24,3,46
0.4,27,33,52,26,4,51
0.4,27,37,54,27,4,52
0.4,25,42,60,31,5,55
0.41,28,46,79,44,5,65
0.46,34,44,82,47,5,66
0.48,38,40,86,51,5,70
0.51,48,30,90,54,5,74
0.61,61,16,101,61,4,83
0.71,67,12,116,71,4,95
0.73,66,11,126,79,3,105
0.78,65,12,134,84,3,111
0.81,66,10,136,88,3,116
0.81,62,11,131,86,4,114
0.67,56,14,104,65,4,88
0.47,38,29,72,42,3,61
0.24,11,53,38,15,2,38
0.17,6,57,28,9,2,28
0.14,5,60,19,5,2,19
0.13,5,63,13,3,2,20
0.13,4,65,10,2,2,20
0.14,4,70,9,2,2,22
0.14,4,65,9,2,2,20
0.15,5,64,10,3,2,20
0.15,4,65,10,3,2,20
0.15,4,65,11,4,2,20
0.15,4,66,12,4,2,21
0.14,4,67,13,4,2,21
0.15,4,67,14,4,2,21
0.14,4,67,14,4,2,21
0.15,5,67,13,4,2,21
0.16,6,64,14,5,2,20
0.19,8,62,15,5,2,19
0.21,9,60,14,5,2,19
0.2,10,59,13,5,2,18
0.2,10,58,13,5,2,18
0.21,12,57,12,5,2,18
0.2,13,55,12,5,2,17
0.23,14,53,12,5,2,17
0.24,15,51,13,6,2,16
0.22,16,48,13,5,2,15
0.21,15,50,12,5,2,16
0.21,15,48,12,5,2,15
0.23,15,48,12,5,2,15
0.23,15,48,12,5,3,15
0.24,15,48,14,6,2,15
0.29,16,48,14,6,2,15
0.25,16,50,15,7,2,16
0.21,14,55,15,6,2,17
0.2,11,59,15,6,2,18
0.19,11,60,15,6,2,19
0.19,11,61,15,6,2,19
0.2,13,61,16,6,2,19
0.23,15,59,17,7,2,18
0.22,19,56,21,8,2,21
0.22,24,49,26,11,2,26
0.27,31,38,33,14,2,33
0.31,36,32,41,19,2,41
0.33,37,31,45,21,2,45
0.34,39,27,51,24,2,51
0.37,45,20,57,28,3,54
0.42,48,16,63,31,3,57
0.43,49,13,64,32,3,57
0.42,50,11,63,32,2,57
0.41,49,12,66,32,3,58
0.4,46,15,74,31,2,62
0.33,33,30,115,33,2,83
0.28,18,44,187,41,2,119
0.27,14,49,287,54,2,169
0.25,9,57,422,74,2,303
0.23,7,62,561,94,3,461
0.23,5,64,687,117,3,500
0.22,4,66,773,133,3,500
0.2,4,67,846,149,3,500
0.2,4,67,921,169,3,500
0.2,4,67,1006,197,3,500
0.2,4,66,1094,227,3,500
0.22,4,65,1150,252,3,500
0.23,5,63,1116,250,3,500
0.25,7,60,1042,237,3,500
0.28,10,55,963,223,3,500
0.29,13,50,914,215,3,500
0.31,16,45,840,202,3,500
0.32,21,39,816,198,3,500
0.35,23,35,767,189,2,500
0.35,24,34,697,170,2,500
0.32,19,42,506,114,2,406
0.26,7,59,336,70,2,193
0.21,3,65,272,57,2,161
0.16,2,66,171,33,3,111
0.16,2,64,119,21,2,85
0.15,2,64,109,15,2,80
0.15,2,63,86,9,2,68
0.16,2,62,72,7,2,61
0.17,2,61,57,8,2,54
0.18,2,61,56,18,2,53
0.2,2,60,60,12,2,55
0.2,2,59,72,15,2,61
0.2,2,59,72,14,2,61
0.19,2,58,58,16,2,54
0.2,2,58,59,13,2,55
0.2,3,58,64,12,2,57
0.2,3,58,85,12,2,68
0.2,3,57,99,14,2,75
0.2,4,56,118,14,2,84
0.2,3,57,133,13,3,92
0.2,3,57,123,13,3,87
0.2,3,57,105,10,2,78
0.21,3,58,80,8,2,65
0.2,3,57,63,7,2,57
0.2,3,57,51,6,3,51
0.21,4,55,43,7,3,43
0.22,6,52,39,6,2,39
0.19,8,48,38,7,2,38
0.21,10,43,42,7,2,42
0.24,16,35,54,10,2,52
0.28,20,28,60,12,2,55
0.31,24,24,60,14,2,55
0.34,29,20,62,15,2,56
0.38,28,22,72,20,2,61
0.37,25,27,77,21,2,64
0.36,23,31,74,22,2,62
0.33,23,35,72,20,3,61
0.3,22,37,69,19,2,60
0.28,21,39,64,18,2,57
0.29,21,40,60,17,2,55
0.3,24,37,58,17,3,54
0.33,29,31,59,20,3,55
0.36,34,25,64,21,2,57
0.4,40,17,70,24,2,60
0.44,47,11,75,26,2,63
0.46,49,7,75,27,2,63
0.45,50,7,74,27,2,62
0.49,49,7,73,27,2,62
0.46,47,8,71,26,2,61
0.47,47,8,68,25,2,59
0.43,45,9,66,23,3,58
0.38,42,13,67,23,2,59
0.32,35,20,63,20,2,57
0.28,27,29,59,17,2,55
0.21,17,42,53,13,2,52
0.18,9,50,50,10,2,50
0.15,7,51,48,9,2,48
0.16,5,51,47,9,2,47
0.16,4,52,43,9,2,43
0.15,3,53,39,9,2,39
0.15,3,55,34,9,2,34
0.12,3,56,29,7,2,29
0.12,3,57,28,7,2,28
0.13,3,57,26,7,2,26
0.13,4,57,23,6,2,23
0.15,6,55,21,9,2,21
0.16,9,52,21,8,2,21
0.17,10,51,20,9,2,20
0.19,10,50,19,7,2,19
0.2,11,50,19,7,2,19
0.18,10,50,17,6,2,17
0.16,7,53,14,5,2,17
0.17,8,52,15,5,2,16
0.18,10,49,15,6,2,15
0.19,13,44,16,6,2,16
0.19,13,44,16,6,2,16
0.21,13,42,15,6,2,15
0.2,13,42,15,6,2,15
0.21,13,42,14,6,2,14
0.25,14,40,14,6,2,14
0.29,16,37,15,7,2,15
0.32,16,39,20,9,2,20
0.26,11,47,18,8,2,18
0.23,7,53,17,7,2,17
0.2,5,56,15,6,2,18
0.17,3,59,16,5,2,18
0.16,3,60,16,5,2,19
0.16,5,58,17,6,2,18
0.18,6,56,18,7,2,18
0.2,11,50,23,8,2,23
0.2,15,45,35,11,2,35
0.19,8,51,48,11,2,48
0.15,2,60,44,8,2,44
0.14,2,61,31,6,2,31
0.15,2,59,48,8,2,48
0.15,2,59,62,8,2,56
0.17,2,58,51,8,2,51
0.19,2,58,46,10,2,46
0.18,2,58,38,6,2,38
0.16,2,58,31,6,2,31
0.16,2,55,30,5,2,30
0.17,2,57,32,5,2,32
0.17,2,58,31,5,2,31
0.16,3,57,30,5,2,30
0.17,3,56,28,5,2,28
0.18,4,56,29,6,2,29
0.18,3,58,28,6,2,28
0.17,3,59,27,5,2,27
0.16,3,59,27,5,2,27
0.17,3,59,28,6,2,28
0.17,4,59,30,6,2,30
0.16,3,59,30,5,2,30
0.15,3,60,31,5,2,31
0.15,3,60,31,6,2,31
0.15,3,60,31,6,2,31
0.14,3,61,29,6,2,29
0.15,3,61,27,5,2,27
0.14,3,60,25,5,2,25
0.15,5,58,24,5,2,24
0.16,8,53,24,5,2,24
0.17,10,50,24,5,2,24
0.2,12,47,23,5,2,23
0.21,16,41,23,6,2,23
0.19,18,37,24,6,2,24
0.19,19,36,24,6,2,24
0.19,17,37,24,6,2,24
0.19,20,33,28,8,2,28
0.2,22,30,31,9,2,31
0.23,22,29,31,9,2,31
0.25,23,30,37,12,2,37
0.25,20,37,34,11,2,34
0.23,17,43,34,10,2,34
0.21,15,46,35,10,2,35
0.19,15,48,38,11,2,38
0.2,16,47,41,12,2,41
0.2,19,45,44,13,2,44
0.23,23,41,46,14,2,46
0.25,28,34,49,17,2,49
0.3,33,23,56,19,2,53
0.35,36,18,61,22,2,56
0.38,45,15,63,25,2,57
0.38,44,15,60,26,2,55
0.38,44,13,59,24,2,55
0.4,44,11,58,24,2,54
0.41,46,8,57,23,2,54
0.39,43,11,53,22,2,52
0.4,45,9,53,22,2,52
0.37,43,9,53,21,2,52
0.37,46,7,51,21,2,51
0.4,43,7,50,20,2,50
0.41,43,10,49,20,3,49
0.42,45,8,48,20,2,48
0.51,45,7,52,22,2,51
0.55,42,11,54,23,2,52
0.47,38,20,53,23,2,52
0.4,32,29,52,22,2,51
0.35,28,37,48,20,2,48
0.28,22,45,44,18,2,44
0.25,18,51,42,16,2,42
0.22,18,52,40,15,2,40
0.22,21,50,38,15,2,38
0.25,28,43,39,16,2,39
0.28,38,32,41,17,2,41
0.37,42,24,48,20,2,48
0.37,44,21,52,23,2,51
0.38,45,17,54,24,2,52
0.4,46,13,58,26,2,54
0.44,47,11,58,27,2,54
0.45,49,10,58,28,2,54
0.44,47,9,57,27,2,54
0.47,48,9,59,28,3,55
0.49,48,9,60,29,3,55
0.52,47,8,58,28,3,54
0.52,46,8,57,28,3,54
0.5,44,8,53,26,3,52
0.5,43,7,51,25,3,51
0.52,42,7,50,25,3,50
0.53,40,9,51,25,2,51
0.52,38,15,55,27,2,53
0.53,38,20,59,29,3,55
0.52,37,27,62,31,4,56
0.53,40,28,65,34,4,58
0.56,43,28,69,36,5,60
0.58,43,29,72,38,5,61
0.59,50,24,76,39,4,63
0.61,59,14,79,41,4,65
0.64,64,10,83,43,3,67
0.66,63,10,88,46,3,69
0.63,60,13,95,46,3,73
0.4,32,38,102,31,2,76
0.27,13,57,87,17,2,69
0.19,8,63,63,11,2,57
0.16,4,65,45,7,2,45
0.16,4,64,32,6,2,32
0.15,5,61,24,5,2,24
0.12,5,62,20,5,2,20
0.13,5,58,18,5,2,18
0.14,6,57,20,5,2,20
0.14,8,54,22,5,2,22
0.18,11,48,23,6,2,23
0.22,16,43,22,6,2,22
0.2,16,45,25,9,2,25
0.2,14,48,24,9,2,24
0.18,8,54,22,7,2,22
0.18,8,56,23,7,2,23
0.2,9,55,25,7,2,25
0.2,10,54,28,8,2,28
0.21,12,51,32,9,2,32
0.2,14,49,35,10,2,35
0.2,15,47,39,12,2,39
0.2,12,48,43,11,2,43
0.17,7,52,41,9,2,41
0.17,7,50,38,9,2,38
0.18,6,49,34,9,2,34
0.17,6,47,35,9,2,35
0.17,5,46,32,9,2,32
0.17,4,48,26,7,2,26
0.16,3,50,21,6,2,21
0.16,4,52,18,6,2,18
0.15,4,53,16,5,2,17
0.15,4,53,15,5,2,17
0.16,5,53,14,5,2,17
0.16,5,52,13,5,2,16
0.17,5,52,13,5,2,16
0.18,5,52,13,5,2,16
0.19,5,52,15,6,2,16
0.17,3,55,15,6,2,17
0.18,2,56,16,5,2,18
0.17,2,57,16,5,2,18
0.17,2,58,17,5,2,18
0.16,3,61,15,4,2,19
0.16,3,61,15,5,2,19
0.17,4,60,15,5,2,19
0.18,5,59,15,5,2,18
0.18,6,58,13,5,2,18
0.19,6,57,13,5,2,18
0.18,6,56,12,5,2,18
0.21,7,54,12,5,2,17
0.22,7,53,13,5,2,17
0.23,9,49,14,6,2,15
0.25,13,44,15,7,2,15
0.19,17,40,15,7,2,15
0.2,17,39,14,6,2,14
0.22,17,39,13,6,2,13
0.27,18,38,14,7,2,14
0.25,18,37,14,7,2,14
0.29,19,35,17,8,2,17
0.29,18,38,18,9,2,18
0.26,16,45,20,9,2,20
0.27,15,48,21,9,2,21
0.25,14,50,22,9,2,22
0.22,12,55,21,9,2,21
0.2,11,58,20,8,2,20
0.2,11,58,21,8,2,21
0.19,13,58,20,8,2,20
0.2,15,55,23,10,2,23
0.22,15,55,23,10,2,23
0.22,14,56,24,10,2,24
0.2,10,61,21,9,2,21
0.19,10,60,20,9,2,20
0.2,11,59,20,9,2,20
0.2,12,56,20,10,2,20
0.19,13,54,20,10,2,20
0.19,12,55,18,9,2,18
0.2,13,53,18,8,2,18
0.2,14,51,17,8,2,17
0.2,14,50,17,8,2,17
0.2,14,49,16,8,2,16
0.21,14,48,16,8,2,16
0.21,13,48,16,8,2,16
0.26,16,45,19,9,2,19
0.28,20,43,23,11,2,23
0.26,18,49,24,12,2,24
0.25,15,55,25,12,2,25
0.23,11,59,24,12,2,24
0.21,10,63,22,11,2,22
0.2,10,64,22,11,2,22
0.23,15,60,25,13,2,25
0.28,20,54,32,16,2,32
0.37,34,39,39,20,2,39
0.43,40,30,46,25,2,46
0.48,44,23,48,26,2,48
0.52,45,20,49,27,3,49
0.54,44,22,50,28,3,50
0.53,42,22,48,26,3,48
0.52,39,23,45,25,3,45
0.5,35,25,43,24,3,43
0.44,33,27,40,23,2,40
0.45,32,29,40,23,2,40
0.43,30,31,37,22,2,37
0.38,30,31,34,20,2,34
0.37,27,34,32,20,2,32
0.37,28,32,33,21,2,33
0.4,30,30,33,20,2,33
0.41,30,33,34,20,2,34
0.41,28,36,34,20,2,34
0.4,27,46,35,20,2,35
0.36,25,44,35,20,3,35
0.35,22,47,34,20,3,34
0.37,24,48,35,21,3,35
0.4,26,46,35,20,3,35
0.41,30,43,36,22,3,36
0.44,34,37,38,22,3,38
0.5,41,28,44,26,3,44
0.58,48,19,52,30,2,51
0.63,52,14,56,32,2,53
0.64,52,14,56,32,2,53
0.69,53,13,57,33,3,54
0.7,51,12,56,32,3,53
0.72,49,13,56,32,2,53
0.72,48,12,56,32,2,53
0.7,46,13,54,31,3,52
0.62,45,14,52,29,3,51
0.57,43,16,51,28,3,51
0.49,40,16,49,25,3,49
0.42,34,22,46,22,3,46
0.36,24,32,39,18,2,39
0.34,22,35,38,16,2,38
0.37,22,35,40,17,2,40
0.31,17,43,37,16,2,37
0.27,13,49,35,15,2,35
0.23,10,52,32,14,3,32
0.25,9,54,32,14,3,32
0.26,10,54,34,14,3,34
0.29,13,53,40,17,3,40
0.32,17,50,44,19,3,44
0.35,27,41,56,25,3,53
0.4,38,28,61,28,3,56
0.49,47,18,70,32,3,60
0.49,48,15,71,33,2,61
0.5,48,13,70,31,3,60
0.53,45,14,70,33,2,60
0.53,44,14,68,33,2,59
0.54,44,14,65,32,2,58
0.55,43,13,63,31,2,57
0.52,40,14,57,27,3,54
0.38,31,21,42,19,3,42
0.26,18,36,29,12,2,29
0.2,10,44,24,9,2,24
0.19,5,52,21,7,2,21
0.19,4,53,18,7,2,18
0.2,5,52,17,7,2,17
0.22,5,52,21,8,2,21
0.19,4,56,19,7,2,19
0.18,3,59,19,6,2,19
0.17,3,61,19,7,2,19
0.18,3,62,18,6,2,19
0.19,3,63,18,6,2,20
0.19,3,64,17,6,2,20
0.19,4,63,16,6,2,20
0.21,6,61,16,6,2,19
0.24,12,53,20,7,2,20
0.28,16,48,25,10,2,25
0.27,23,40,29,12,2,29
0.29,23,38,27,11,2,27
0.28,24,37,27,10,2,27
0.27,21,39,26,10,2,26
0.29,23,39,29,10,2,29
0.26,22,38,28,10,2,28
0.24,22,37,28,10,2,28
0.24,24,36,28,10,2,28
0.27,22,35,28,10,2,28
0.26,21,34,27,10,2,27
0.28,24,31,27,11,2,27
0.33,28,26,28,11,3,28
0.4,35,20,33,13,2,33
0.46,33,23,37,15,2,37
0.4,26,34,34,14,3,34
0.34,22,43,35,14,3,35
0.3,18,48,34,14,3,34
0.29,17,51,35,14,3,35
0.28,15,55,34,15,3,34
0.27,15,55,35,15,3,35
0.27,17,53,34,15,3,34
0.28,22,47,35,16,2,35
0.33,30,37,40,19,3,40
0.39,35,28,46,21,3,46
0.43,39,22,51,24,3,51
0.46,42,18,56,26,3,53
0.46,41,19,56,27,2,53
0.43,39,20,49,24,2,49
0.34,28,30,35,17,2,35
0.26,19,40,24,11,2,24
0.21,12,46,17,7,2,17
0.19,11,48,13,5,2,15
0.17,9,47,12,5,2,15
0.17,12,46,12,5,2,14
0.19,12,45,12,5,2,14
0.19,13,43,13,5,2,13
0.23,16,41,14,6,2,14
0.23,15,43,17,7,2,17
0.2,10,51,16,7,2,16
0.19,7,56,16,6,2,18
0.18,6,58,16,6,2,18
0.18,5,60,16,6,2,19
0.18,5,62,16,6,2,19
0.18,6,62,17,7,2,19
0.18,8,60,18,7,2,19
0.2,11,56,20,8,2,20
0.27,19,46,27,11,2,27
0.35,28,33,33,14,2,33
0.38,33,26,36,18,2,36
0.43,36,23,36,17,2,36
0.48,41,17,39,18,2,39
0.5,43,15,39,19,2,39
0.48,43,15,40,18,2,40
0.46,43,14,37,18,2,37
0.43,40,14,34,16,2,34
0.44,40,13,33,16,3,33
0.45,39,14,30,15,3,30
0.43,37,17,28,14,3,28
0.45,36,17,27,14,2,27
0.47,37,14,27,13,2,27
0.53,37,13,30,15,2,30
0.55,34,17,33,15,2,33
0.49,30,26,32,16,3,32
0.41,25,34,33,16,4,33
0.37,23,39,33,16,4,33
0.36,24,41,35,17,4,35
0.36,26,41,35,17,4,35
0.36,26,42,35,17,4,35
0.33,29,40,35,17,3,35
0.37,34,33,39,19,3,39
0.46,46,21,48,23,3,48
0.53,52,14,56,28,3,53
0.55,54,11,62,32,3,56
0.57,54,9,66,34,3,58
0.61,54,8,67,36,3,59
0.62,50,9,64,34,3,57
0.59,48,10,60,32,3,55
0.6,47,10,57,31,3,54
0.61,46,9,55,30,3,53
0.57,45,9,54,28,3,52
0.51,43,11,48,26,2,48
0.53,40,11,43,23,2,43
0.54,40,10,41,22,2,41
0.54,40,9,40,22,2,40
0.57,42,7,41,22,3,41
0.64,39,12,46,24,2,46
0.64,37,18,49,26,3,49
0.57,35,26,51,26,5,51
0.53,33,34,52,26,6,51
0.45,28,45,46,23,5,46
0.4,23,51,41,20,5,41
0.34,20,55,37,18,4,37
0.33,23,52,37,19,4,37
0.35,29,45,39,20,4,39
0.42,39,32,46,23,4,46
0.49,41,28,53,27,3,52
0.49,39,28,53,27,3,52
0.53,42,24,54,28,3,52
0.53,41,23,52,27,3,51
0.48,36,25,48,25,2,48
0.45,34,26,40,21,2,40
0.48,37,21,44,20,2,44
0.44,36,20,38,19,2,38
0.39,34,22,35,18,2,35
0.4,31,23,35,18,2,35
0.37,28,26,31,16,2,31
0.37,27,26,29,15,2,29
0.34,24,28,28,14,2,28
0.36,27,25,29,15,2,29
0.41,28,25,34,17,2,34
0.4,25,32,36,18,3,36
0.38,20,41,37,18,3,37
0.38,18,46,40,20,4,40
0.37,16,51,41,20,4,41
0.32,15,54,35,17,4,35
0.29,14,56,33,16,3,33
0.28,15,56,32,16,3,32
0.32,20,49,34,16,3,34
0.41,32,36,44,21,3,44
0.52,40,25,53,26,3,52
0.54,41,22,56,28,2,53
0.52,42,21,50,25,2,50
0.5,41,24,48,24,3,48
0.41,35,30,41,20,2,41
0.33,27,38,31,15,2,31
0.27,20,45,21,10,2,21
0.23,16,47,16,8,2,16
0.2,16,47,14,7,2,15
0.19,13,47,14,7,2,15
0.19,12,50,13,7,2,16
0.19,12,51,13,7,2,16
0.21,13,48,13,7,2,15
0.23,15,45,14,7,2,14
0.25,15,46,16,8,2,16
0.22,12,52,17,8,2,17
0.2,10,55,18,9,2,18
0.19,9,57,19,9,2,19
0.19,9,60,18,9,2,19
0.21,9,60,19,9,2,19
0.21,9,60,19,9,3,19
0.22,11,58,20,9,2,20
0.25,17,52,22,11,2,22
0.3,24,41,28,14,2,28
0.36,32,32,34,17,2,34
0.38,35,28,40,20,2,40
0.39,35,28,37,19,2,37
0.38,33,29,31,16,2,31
0.38,31,29,29,15,2,29
0.36,29,29,30,15,2,30
0.38,30,27,30,16,2,30
0.35,30,25,27,14,2,27
0.31,29,25,24,12,2,24
0.32,28,25,22,12,2,22
0.33,24,28,20,11,2,20
0.34,24,29,20,11,2,20
0.34,24,27,21,11,2,21
0.41,29,23,23,12,2,23
0.49,29,25,28,15,2,28
0.44,26,31,29,15,2,29
0.4,23,37,29,15,2,29
0.37,21,41,31,16,3,31
0.35,21,44,33,17,3,33
0.35,21,46,34,18,3,34
0.35,23,45,37,20,3,37
0.39,27,42,42,23,3,42
0.41,36,33,45,25,3,45
0.5,46,21,52,28,3,51
0.58,53,12,60,32,2,55
0.67,54,11,77,40,3,64
0.67,54,9,71,39,3,61
0.69,54,7,71,37,3,61
0.67,52,8,68,36,3,59
0.67,50,9,64,34,3,57
0.66,50,8,65,35,3,58
0.63,48,7,60,33,3,55
0.58,45,8,57,31,3,54
0.58,45,8,55,30,2,53
0.58,43,8,52,30,2,51
0.6,43,8,52,29,3,51
0.62,43,7,50,29,3,50
0.67,43,8,49,28,2,49
0.7,39,10,50,28,2,50
0.64,36,17,51,28,3,51
0.62,36,25,56,30,4,53
0.55,34,32,60,33,4,55
0.49,31,39,59,33,4,55
0.45,30,43,58,33,4,54
0.45,33,44,61,35,4,56
0.46,37,41,67,39,4,59
0.51,45,34,78,46,4,64
0.63,55,24,91,55,4,75
0.7,59,16,102,63,4,85
0.76,66,10,108,69,4,93
0.8,64,10,115,75,4,100
0.81,61,10,114,76,4,101
0.83,58,9,113,76,3,101
0.83,57,9,109,73,3,98
0.79,56,8,102,69,3,93
0.77,55,8,93,63,3,85
0.77,54,8,86,58,3,79
0.78,53,7,81,54,3,74
0.8,52,6,79,52,2,71
0.76,49,6,74,49,2,68
0.8,49,5,75,49,2,68
0.81,46,9,78,50,2,69
0.77,44,13,82,52,3,71
0.76,45,20,90,56,4,76
0.75,46,25,100,63,5,85
0.76,47,29,113,73,6,98
0.81,54,33,123,81,7,108
0.85,58,33,127,85,7,113
0.87,66,28,135,91,7,120
0.93,76,17,141,96,6,126
1.06,85,9,151,103,5,135
1.15,87,7,167,116,4,151
1.17,86,6,178,122,4,160
1.27,85,6,182,127,4,167
1.28,83,6,180,127,4,167
1.27,80,6,173,123,4,161
1.26,78,6,168,119,4,156
1.21,76,6,155,109,4,143
1.14,73,6,148,105,4,138
1.1,73,5,148,105,4,138
1.11,73,6,153,110,4,144
1.1,72,5,161,116,4,151
1.04,71,5,154,110,3,144
1.06,71,5,149,106,3,139
1.15,71,4,150,108,3,141
1.23,68,10,156,109,3,143
1.15,65,19,158,105,4,138
1,60,29,152,96,5,126
0.7,43,43,121,69,4,93
0.43,25,57,86,39,2,68
0.26,14,66,68,20,2,59
0.17,8,72,59,10,2,55
0.15,9,72,60,8,2,55
0.16,10,71,69,8,3,60
0.19,12,67,78,8,3,64
0.2,13,64,82,9,3,66
0.21,18,56,80,9,3,65
0.25,26,46,79,10,2,65
0.27,27,42,74,11,3,62
0.31,32,37,74,10,2,62
0.33,35,31,74,11,2,62
0.33,37,26,73,11,2,62
0.36,39,24,75,12,2,63
0.4,39,20,74,12,3,62
0.44,40,19,73,13,2,62
0.46,40,19,71,12,3,61
0.5,41,18,69,13,2,60
0.53,42,15,69,13,3,60
0.55,42,14,68,13,3,59
0.58,40,16,70,14,3,60
0.53,36,22,72,16,2,61
0.47,34,28,71,16,3,61
0.42,32,33,71,16,2,61
0.43,30,35,72,17,2,61
0.42,30,39,74,18,2,62
0.38,29,43,79,20,2,65
0.39,33,40,84,22,3,67
0.43,43,29,91,24,3,71
0.53,50,15,97,27,2,74
0.6,52,12,100,30,3,75
0.69,52,12,109,34,2,80
0.77,51,11,110,36,3,80
0.73,52,12,109,37,3,80
0.73,51,9,103,35,3,77
0.72,50,8,96,33,3,73
0.61,47,8,91,31,3,71
0.63,47,8,90,31,8,70
0.59,45,9,84,29,2,67
0.55,44,10,81,28,2,66
0.55,43,10,80,28,2,65
0.6,46,7,84,29,3,67
0.75,44,11,95,35,4,73
0.7,40,19,102,39,4,76
0.59,36,31,100,39,4,75
0.47,28,43,89,34,4,70
0.4,23,51,77,29,3,64
0.31,18,58,62,23,2,56
0.24,15,63,53,19,2,52
0.23,16,62,49,17,2,49
0.26,19,57,49,17,2,49
0.31,24,49,49,17,2,49
0.35,27,44,51,19,2,51
0.34,27,43,45,16,2,45
0.27,21,48,33,11,2,33
0.25,17,51,28,9,2,28
0.24,14,52,25,8,2,25
0.23,13,55,21,7,2,21
0.23,13,53,20,7,2,20
0.21,15,54,18,6,2,18
0.2,15,52,17,6,2,17
0.19,15,51,15,5,2,16
0.2,19,47,14,5,2,15
0.24,19,46,16,6,2,16
0.25,23,39,19,7,2,19
0.33,31,29,25,9,2,25
0.45,36,24,33,12,2,33
0.43,28,37,33,12,2,33
0.4,22,50,34,14,3,34
0.44,20,53,42,17,4,42
0.43,19,56,44,18,4,44
0.41,19,60,41,17,6,41
0.36,19,61,38,15,4,38
0.3,18,61,33,13,3,33
0.3,20,57,36,15,3,36
0.43,28,45,42,18,3,42
0.47,35,36,52,20,3,51
0.49,40,28,58,23,3,54
0.5,40,27,61,25,3,56
0.52,42,22,64,27,3,57
0.57,44,18,67,29,4,59
0.55,43,16,68,29,4,59
0.55,44,14,65,30,4,58
0.55,45,12,65,31,4,58
0.52,45,12,64,31,3,57
0.52,45,10,61,31,3,56
0.5,45,10,61,32,3,56
0.54,46,8,61,32,3,56
0.57,47,7,60,32,3,55
0.7,49,6,63,34,3,57
0.73,46,9,66,35,3,58
0.7,41,16,70,36,4,60
0.67,40,22,71,37,5,61
0.63,43,29,75,40,5,63
0.59,42,33,73,41,6,62
0.52,36,42,68,38,5,59
0.45,33,48,61,33,5,56
0.42,33,48,57,32,4,54
0.45,40,40,58,33,4,54
0.59,55,22,69,39,3,60
0.68,63,13,81,45,3,66
0.75,65,11,88,49,3,69
0.8,63,9,92,52,3,71
0.82,60,8,90,53,3,73
0.86,59,7,91,53,4,73
0.83,56,8,87,52,3,71
0.79,55,7,84,50,3,69
0.77,54,6,84,50,3,69
0.7,51,7,82,49,3,68
0.69,51,6,79,48,3,66
0.66,50,6,78,48,3,66
0.66,49,6,75,47,2,65
0.63,47,6,71,45,2,63
0.69,47,5,75,45,3,63
0.77,45,8,75,46,3,64
0.78,45,11,81,49,3,68
0.74,45,16,85,51,3,70
0.73,47,20,92,55,4,75
0.71,51,22,93,56,5,76
0.72,55,21,96,59,5,80
0.76,61,18,105,65,6,88
0.8,64,15,111,69,6,93
0.84,67,12,118,74,6,99
0.87,70,10,123,78,6,104
0.9,70,9,127,80,6,106
0.93,71,7,129,83,6,110
0.96,72,6,129,84,6,111
0.96,75,5,128,84,6,111
0.94,74,5,125,82,6,109
0.93,72,5,123,81,6,108
0.93,71,5,121,80,6,106
0.88,68,5,116,77,6,103
0.85,67,4,114,76,6,101
0.85,66,4,115,75,5,100
0.81,64,4,111,73,5,98
0.84,64,5,110,73,5,98
0.84,63,5,110,74,5,99
0.86,63,5,109,74,6,99
0.91,65,4,112,75,6,100
0.95,64,5,115,78,6,104
0.92,61,7,121,82,6,109
0.94,62,8,128,86,7,114
0.89,62,9,134,89,7,118
0.86,57,11,140,93,6,123
0.87,57,11,147,97,5,128
0.89,57,9,153,101,4,133
0.83,54,9,151,100,3,131
0.86,53,10,152,102,2,134
0.87,50,10,149,102,2,134
0.84,45,12,142,101,2,133
0.84,41,12,137,101,2,133
0.92,41,11,132,101,2,133
0.97,42,10,127,100,2,131
0.97,42,9,125,102,2,134
0.95,43,8,123,101,2,133
0.89,40,9,121,101,2,133
0.88,39,9,122,102,2,134
0.88,39,9,124,104,2,136
